prompt,code

prompt,code
"एक नीला बटन बनाओ जिस पर 'Click Here' लिखा हो","<button style='background-color: blue; color: white;'>Click Here</button>"
"एक पैराग्राफ जिसमें 'Hello World' लिखा हो","<p>Hello World</p>"
"एक तस्वीर लगाओ जो 'cat.jpg' दिखाती हो","<img src='cat.jpg' alt='A cat picture'>"
"एक h2 हेडिंग जिसका रंग हरा हो","<h2 style='color: green;'>Green Heading</h2>"
"तीन आइटम वाली एक नंबर वाली लिस्ट बनाओ","<ol><li>First</li><li>Second</li><li>Third</li></ol>"
"एक बड़ा पैराग्राफ बनाओ जिसका फॉन्ट साइज़ 18px हो","<p style='font-size: 18px;'>This is a larger paragraph.</p>"
"एक टेक्स्ट इनपुट फील्ड बनाओ जिसमें पहले से 'Enter your name' लिखा हो","<input type='text' placeholder='Enter your name'>"
"एक चेकबॉक्स बनाओ जो पहले से चेक्ड हो","<input type='checkbox' checked>"
"एक लाल रंग का डिवाइडर (horizontal line) बनाओ","<hr style='border-color: red;'>"
"एक टेबल बनाओ जिसमें दो हेडिंग 'Name' और 'Age' हों","<table><tr><th>Name</th><th>Age</th></tr></table>"
"एक ड्रॉपडाउन मेन्यू बनाओ जिसमें 'Car', 'Bike', 'Bus' के ऑप्शन हों","<select><option>Car</option><option>Bike</option><option>Bus</option></select>"
"एक पासवर्ड इनपुट फील्ड बनाओ","<input type='password' placeholder='Enter password'>"
"एक div बनाओ जिसका बैकग्राउंड हल्का ग्रे हो","<div style='background-color: #f0f0f0; padding: 10px;'>This is a grey div.</div>"
"एक बटन बनाओ जिस पर क्लिक करने पर एक अलर्ट आए","<button onclick=""alert('Hello!')"">Click for Alert</button>"
"टेक्स्ट को इटैलिक (तिरछा) करो","<i>This text is italic.</i>"
"एक नंबर इनपुट फील्ड बनाओ","<input type='number'>"
"एक ईमेल इनपुट फील्ड बनाओ","<input type='email' placeholder='your@email.com'>"
"एक div बनाओ जिसके कोने गोल (rounded corners) हों","<div style='border: 1px solid black; border-radius: 8px; padding: 10px;'>Rounded corners</div>"
"एक पैराग्राफ बनाओ जिसका टेक्स्ट सेंटर में हो","<p style='text-align: center;'>This text is centered.</p>"
"एक सबमिट बटन बनाओ जिसका बैकग्राउंड हरा हो","<input type='submit' style='background-color: green; color: white;'>"
"एक बड़ा टेक्स्ट एरिया बनाओ जिसमें यूज़र कई लाइनें लिख सके","<textarea rows='4' cols='50'></textarea>"
"एक लिंक बनाओ जो एक नए टैब में खुले","<a href='https://google.com' target='_blank'>Open Google in New Tab</a>"
"टेक्स्ट को अंडरलाइन करो","<u>This is underlined text.</u>"
"एक जावास्क्रिप्ट कोड लिखो जो आज की तारीख दिखाए","<p id='date'></p><script>document.getElementById('date').innerHTML = new Date();</script>"
"एक div बनाओ जिस पर माउस ले जाने पर उसका रंग लाल हो जाए","<style>#hoverDiv:hover { color: red; }</style><div id='hoverDiv'>Hover over me!</div>"
"तीन ऑप्शन वाले रेडियो बटन बनाओ","<input type='radio' name='gender' value='male'> Male <input type='radio' name='gender' value='female'> Female <input type='radio' name='gender' value='other'> Other"
"एक तारीख चुनने वाला इनपुट फील्ड बनाओ","<input type='date'>"
"एक नेविगेशन सेक्शन के लिए HTML टैग बनाओ","<nav><ul><li>Home</li><li>About</li><li>Contact</li></ul></nav>"
"वेबसाइट के लिए एक फुटर बनाओ","<footer><p>Copyright © 2025 My Website</p></footer>"
"एक div बनाओ जिसके चारों ओर बॉक्स-शैडो हो","<div style='padding: 15px; box-shadow: 5px 5px 10px #888888;'>This is a shadow box.</div>"
"एक div बनाओ जिसका बैकग्राउंड लाल से पीले रंग का ग्रेडिएंट हो","<div style='height: 100px; background-image: linear-gradient(red, yellow);'></div>"
"एक बटन बनाओ जो होवर करने पर धीरे-धीरे बड़ा हो","<style>.g-btn:hover { transform: scale(1.1); } .g-btn { transition: transform 0.2s; }</style><button class='g-btn'>Grow Button</button>"
"एक इनपुट और बटन बनाओ जो इनपुट की वैल्यू का अलर्ट दिखाए","<input id='myText' type='text' value='Hello'><button onclick=""alert(document.getElementById('myText').value)"">Show Value</button>"
"एक पैराग्राफ और बटन बनाओ जो पैराग्राफ का रंग बदल दे","<p id='myPara'>Some text here.</p><button onclick=""document.getElementById('myPara').style.color='blue'"">Change Color</button>"
"एक 'Details' टैग बनाओ जिसे खोला और बंद किया जा सके","<details><summary>Show More</summary><p>This is the hidden information.</p></details>"
"एक आधी पारदर्शी (semi-transparent) तस्वीर बनाओ","<img src='my_image.png' alt='transparent image' style='opacity: 0.5;'>"
"एक वीडियो प्लेयर बनाओ जिसके कंट्रोल दिखें","<video width='320' height='240' controls><source src='movie.mp4' type='video/mp4'></video>"
"CSS का इस्तेमाल करके टेक्स्ट को मोटा (bold) करो","<p style='font-weight: bold;'>This text is bold.</p>"
"एक h1 और बटन बनाओ जो h1 को छिपा दे","<h1 id='textToHide'>Hide this text</h1><button onclick=""document.getElementById('textToHide').style.display='none'"">Hide</button>"
"एक छिपा हुआ टेक्स्ट और बटन बनाओ जो टेक्स्ट को दिखाए","<p id='textToShow' style='display:none;'>Hidden text.</p><button onclick=""document.getElementById('textToShow').style.display='block'"">Show</button>"
"एक कोटेशन के लिए blockquote टैग का इस्तेमाल करो","<blockquote>This is a long quotation block. It is often indented.</blockquote>"
"एक div बनाओ जिस पर माउस ले जाने पर कर्सर पॉइंटर बन जाए","<div style='cursor: pointer; border: 1px solid black;'>Hover here to see pointer</div>"
"एक फॉर्म के लिए 'रीसेट' बटन बनाओ","<form><input type='text' value='some text'><input type='reset'></form>"
"जावास्क्रिप्ट में एक फंक्शन बनाओ जो एक नाम लेकर ग्रीटिंग मैसेज लौटाए","<script>function greet(name) { return 'Hello, ' + name; }</script>"
"एक पैराग्राफ बनाओ जिसके सभी अक्षर बड़े (UPPERCASE) हों","<p style='text-transform: uppercase;'>This text will be in uppercase.</p>"

